"NCBI_ID","Genome_ID","Accession_ID","Taxon_name","Attribute","Attribute_value","Attribute_source","Evidence","Frequency","Confidence_in_curation","Note","Rank","Parent_name","Parent_NCBI_ID","Parent_rank"
767465,NA,NA,"Mycoplasma bovis HB0801","coding genes",762,"Kegg","igc","usually","high",NA,"strain","Mycoplasmopsis bovis",28903,"species"
710127,NA,NA,"Mycoplasma gallisepticum R(low)","coding genes",763,"Kegg","igc","usually","high",NA,"no rank","Mycoplasma gallisepticum str. R",233150,"strain"
1159203,NA,NA,"Mycoplasma gallisepticum CA06_2006.052-5-2P","coding genes",763,"Kegg","igc","usually","high",NA,"strain","Mycoplasma gallisepticum",2096,"species"
48003,NA,NA,"Mycoplasma pullorum","coding genes",763,"Kegg","igc","usually","high",NA,"species","Mycoplasmopsis",2767358,"genus"
289397,NA,NA,"Mycoplasma bovis PG45","coding genes",765,"Kegg","igc","usually","high",NA,"strain","Mycoplasmopsis bovis",28903,"species"
710128,NA,NA,"Mycoplasma gallisepticum R(high)","coding genes",766,"Kegg","igc","usually","high",NA,"no rank","Mycoplasma gallisepticum str. R",233150,"strain"
1159197,NA,NA,"Mycoplasma gallisepticum VA94_7994-1-7P","coding genes",767,"Kegg","igc","usually","high",NA,"strain","Mycoplasma gallisepticum",2096,"species"
1401328,NA,NA,"Candidatus Endolissoclinum faulkneri L5","coding genes",770,"Kegg","igc","usually","high",NA,"strain","Candidatus Endolissoclinum faulkneri",1263979,"species"
1159199,NA,NA,"Mycoplasma gallisepticum NC96_1596-4-2P","coding genes",771,"Kegg","igc","usually","high",NA,"strain","Mycoplasma gallisepticum",2096,"species"
47466,NA,NA,"Borrelia miyamotoi CT14D4","coding genes",773,"Kegg","igc","usually","high",NA,"species","Borrelia",138,"genus"
471821,NA,NA,"Uncultured Termite group 1 bacterium phylotype Rs-D17","coding genes",776,"Kegg","igc","usually","high",NA,NA,NA,NA,NA
936139,NA,NA,"Mycoplasma hyorhinis MCLD","coding genes",778,"Kegg","igc","usually","high",NA,"strain","Mesomycoplasma hyorhinis",2100,"species"
1316930,NA,NA,"Mycoplasma bovis CQ-W70","coding genes",778,"Kegg","igc","usually","high",NA,"strain","Mycoplasmopsis bovis",28903,"species"
272635,NA,NA,"Mycoplasma pulmonis","coding genes",782,"Kegg","igc","usually","high",NA,"strain","Mycoplasmopsis pulmonis",2107,"species"
218496,NA,NA,"Tropheryma whipplei TW08/27","coding genes",783,"Kegg","igc","usually","high",NA,"strain","Tropheryma whipplei",2039,"species"
1412841,NA,NA,"Anaplasma marginale Dawn","coding genes",794,"Kegg","igc","usually","high",NA,"strain","Anaplasma marginale",770,"species"
637387,NA,NA,"Mycoplasma fermentans JER","coding genes",797,"Kegg","igc","usually","high",NA,"strain","Mycoplasmopsis fermentans",2115,"species"
708248,NA,NA,"Mycoplasma suis KI3806","coding genes",799,"Kegg","igc","usually","high",NA,"strain","Mycoplasma suis",57372,"species"
956483,NA,NA,"Mycoplasma bovis Hubei-1","coding genes",801,"Kegg","igc","usually","high",NA,"strain","Mycoplasmopsis bovis",28903,"species"
1235990,NA,NA,"Candidatus Pantoea carbekii US","coding genes",801,"Kegg","igc","usually","high",NA,"species","Pantoea",53335,"genus"
1421551,NA,NA,"Borrelia garinii SZ","coding genes",804,"Kegg","igc","usually","high",NA,"strain","Borreliella garinii",29519,"species"
292805,NA,NA,"Wolbachia wBm (Brugia malayi)","coding genes",805,"Kegg","igc","usually","high",NA,"strain","Wolbachia endosymbiont of Brugia malayi",80849,"species"
203267,NA,NA,"Tropheryma whipplei Twist","coding genes",808,"Kegg","igc","usually","high",NA,"strain","Tropheryma whipplei",2039,"species"
340047,NA,NA,"Mycoplasma capricolum subsp. capricolum ATCC 27343","coding genes",812,"Kegg","igc","usually","high",NA,"strain","Mycoplasma capricolum",2095,"species"
1234596,NA,NA,"Borrelia garinii NMJW1","coding genes",813,"Kegg","igc","usually","high",NA,"strain","Borreliella garinii",29519,"species"
1006581,NA,NA,"Mycoplasma gallisepticum S6","coding genes",816,"Kegg","igc","usually","high",NA,"strain","Mycoplasma gallisepticum",2096,"species"
1704307,NA,NA,"Candidatus Xiphinematobacter sp. Idaho Grape","coding genes",817,"Kegg","igc","usually","high",NA,"species","Candidatus Xiphinematobacter",134550,"genus"
314724,NA,NA,"Borrelia turicatae","coding genes",818,"Kegg","igc","usually","high",NA,"strain","Borrelia turicatae",142,"species"
1329908,NA,NA,"Borrelia hermsii CC1","coding genes",818,"Kegg","igc","usually","high",NA,"strain","Borrelia hermsii",140,"species"
314723,NA,NA,"Borrelia hermsii DAH","coding genes",819,"Kegg","igc","usually","high",NA,"strain","Borrelia hermsii",140,"species"
1328311,NA,NA,"Borrelia burgdorferi CA382","coding genes",819,"Kegg","igc","usually","high",NA,"strain","Borreliella burgdorferi",139,"species"
2110,NA,NA,"Mycoplasma agalactiae 5632","coding genes",820,"Kegg","igc","usually","high",NA,"species","Mycoplasmopsis",2767358,"genus"
1302858,NA,NA,"Borrelia miyamotoi LB-2001","coding genes",822,"Kegg","igc","usually","high",NA,"strain","Borrelia miyamotoi",47466,"species"
1235990,NA,NA,"Candidatus Pantoea carbekii","coding genes",825,"Kegg","igc","usually","high",NA,"species","Pantoea",53335,"genus"
1435045,NA,NA,"Borrelia parkeri","coding genes",825,"Kegg","igc","usually","high",NA,"strain","Borrelia parkeri",141,"species"
1105098,NA,NA,"Rickettsia prowazekii GvV257","coding genes",829,"Kegg","igc","usually","high",NA,"strain","Rickettsia prowazekii",782,"species"
1105099,NA,NA,"Rickettsia prowazekii RpGvF24","coding genes",834,"Kegg","igc","usually","high",NA,"strain","Rickettsia prowazekii",782,"species"
257363,NA,NA,"Rickettsia typhi Wilmington","coding genes",838,"Kegg","igc","usually","high",NA,"strain","Rickettsia typhi",785,"species"
1003201,NA,NA,"Rickettsia typhi TH1527","coding genes",838,"Kegg","igc","usually","high",NA,"strain","Rickettsia typhi",785,"species"
1105097,NA,NA,"Rickettsia prowazekii Dachau","coding genes",839,"Kegg","igc","usually","high",NA,"strain","Rickettsia prowazekii",782,"species"
1003202,NA,NA,"Rickettsia typhi B9991CWPP","coding genes",839,"Kegg","igc","usually","high",NA,"strain","Rickettsia typhi",785,"species"
1415773,NA,NA,"Mycoplasma ovis","coding genes",840,"Kegg","igc","usually","high",NA,"strain","Mycoplasma ovis",171632,"species"
272947,NA,NA,"Rickettsia prowazekii Madrid E","coding genes",843,"Kegg","igc","usually","high",NA,"strain","Rickettsia prowazekii",782,"species"
1105096,NA,NA,"Rickettsia prowazekii BuV67-CWPP","coding genes",843,"Kegg","igc","usually","high",NA,"strain","Rickettsia prowazekii",782,"species"
768700,NA,NA,"Mycoplasma suis Illinois","coding genes",844,"Kegg","igc","usually","high",NA,"strain","Mycoplasma suis",57372,"species"
1105095,NA,NA,"Rickettsia prowazekii Katsinyian","coding genes",844,"Kegg","igc","usually","high",NA,"strain","Rickettsia prowazekii",782,"species"
1105094,NA,NA,"Rickettsia prowazekii Chernikova","coding genes",845,"Kegg","igc","usually","high",NA,"strain","Rickettsia prowazekii",782,"species"
511995,NA,NA,"Candidatus Azobacteroides pseudotrichonymphae (Coptotermes formosanus)","coding genes",852,"Kegg","igc","usually","high",NA,"isolate","Candidatus Azobacteroides pseudotrichonymphae",511435,"species"
1619077,NA,NA,"Candidate division TM6 bacterium GW2011_GWF2_28_16","coding genes",855,"Kegg","igc","usually","high",NA,"species","Bacteria",2,"superkingdom"
1276221,NA,NA,"Spiroplasma diminutum","coding genes",858,"Kegg","igc","usually","high",NA,"strain","Spiroplasma diminutum",216936,"species"
1412840,NA,NA,"Anaplasma marginale Gypsy Plains","coding genes",858,"Kegg","igc","usually","high",NA,"strain","Anaplasma marginale",770,"species"
1286528,NA,NA,"Neorickettsia helminthoeca","coding genes",868,"Kegg","igc","usually","high",NA,"strain","Neorickettsia helminthoeca",33994,"species"
1394710,NA,NA,"Candidate division WWE3 bacterium RAAC2_WWE3_1","coding genes",871,"Kegg","igc","usually","high",NA,"species","candidate division WWE3",422282,"phylum"
1071762,NA,NA,"Chlamydia trachomatis F/SW4","coding genes",873,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
471473,NA,NA,"Chlamydia trachomatis L2b/UCH-1/proctitis","coding genes",874,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
580049,NA,NA,"Chlamydia trachomatis B/Jali20/OT","coding genes",875,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
634464,NA,NA,"Chlamydia trachomatis Sweden2","coding genes",875,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
1071763,NA,NA,"Chlamydia trachomatis F/SW5","coding genes",875,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
1071759,NA,NA,"Chlamydia trachomatis E/SW3","coding genes",876,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
759363,NA,NA,"Chlamydia trachomatis D-EC","coding genes",878,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
759364,NA,NA,"Chlamydia trachomatis D-LC","coding genes",878,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
580047,NA,NA,"Chlamydia trachomatis A2497","coding genes",879,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
672161,NA,NA,"Chlamydia trachomatis B/TZ1A828/OT","coding genes",880,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
880447,NA,NA,"Mycoplasma leachii PG50","coding genes",882,"Kegg","igc","usually","high",NA,"strain","Mycoplasma leachii",2105,"species"
1100832,NA,NA,"Chlamydia trachomatis E/C599","coding genes",882,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
1246955,NA,NA,"Mycoplasma cynos","coding genes",883,"Kegg","igc","usually","high",NA,"strain","Mycoplasmopsis cynos",171284,"species"
1260222,NA,NA,"Chlamydia trachomatis IU824","coding genes",883,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
471472,NA,NA,"Chlamydia trachomatis L2/434/Bu","coding genes",885,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
1260223,NA,NA,"Chlamydia trachomatis IU888","coding genes",885,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
1100833,NA,NA,"Chlamydia trachomatis F/SWFPminus","coding genes",886,"Kegg","igc","usually","high",NA,"no rank","Chlamydia trachomatis F/SW5",1071763,"strain"
272561,NA,NA,"Chlamydia trachomatis D/UW-3/CX","coding genes",887,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
83560,NA,NA,"Chlamydia muridarum Nigg3 clone G0.1.1","coding genes",887,"Kegg","igc","usually","high",NA,"species","Chlamydia",810,"genus"
254945,NA,NA,"Ehrlichia ruminantium Welgevonden (South Africa)","coding genes",888,"Kegg","igc","usually","high",NA,"strain","Ehrlichia ruminantium",779,"species"
1460373,NA,NA,"Chlamydia muridarum Nigg 2 MCR","coding genes",888,"Kegg","igc","usually","high",NA,"no rank","Chlamydia muridarum str. Nigg 2",1453987,"strain"
1071772,NA,NA,"Chlamydia trachomatis L2/25667R","coding genes",890,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
83560,NA,NA,"Chlamydia muridarum Nigg3 clone G28.38.1","coding genes",891,"Kegg","igc","usually","high",NA,"species","Chlamydia",810,"genus"
1239934,NA,NA,"Borrelia afzelii HLJ01","coding genes",892,"Kegg","igc","usually","high",NA,"strain","Borreliella afzelii",29518,"species"
1071769,NA,NA,"Chlamydia trachomatis L1/440/LN","coding genes",892,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
496833,NA,NA,"Mycoplasma fermentans PG18","coding genes",893,"Kegg","igc","usually","high",NA,"strain","Mycoplasmopsis fermentans",2115,"species"
83560,NA,NA,"Chlamydia muridarum Nigg3","coding genes",894,"Kegg","igc","usually","high",NA,"species","Chlamydia",810,"genus"
1071783,NA,NA,"Chlamydia trachomatis L3/404/LN","coding genes",895,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
1071770,NA,NA,"Chlamydia trachomatis L1/115","coding genes",897,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
434131,NA,NA,"Neorickettsia risticii","coding genes",898,"Kegg","igc","usually","high",NA,"strain","Neorickettsia risticii",950,"species"
1071774,NA,NA,"Chlamydia trachomatis L2b/UCH-2","coding genes",898,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
1071775,NA,NA,"Chlamydia trachomatis L2b/LST","coding genes",898,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
1071776,NA,NA,"Chlamydia trachomatis L2b/CV204","coding genes",898,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
1075087,NA,NA,"Chlamydia trachomatis L1/1322/p2","coding genes",898,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
1071778,NA,NA,"Chlamydia trachomatis L2b/Ams1","coding genes",898,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
1071771,NA,NA,"Chlamydia trachomatis L1/224","coding genes",898,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
1071777,NA,NA,"Chlamydia trachomatis L2b/795","coding genes",898,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
1071773,NA,NA,"Chlamydia trachomatis L2b/8200/07","coding genes",898,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
1071779,NA,NA,"Chlamydia trachomatis L2b/Ams2","coding genes",898,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
1071780,NA,NA,"Chlamydia trachomatis L2b/Ams3","coding genes",898,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
1071781,NA,NA,"Chlamydia trachomatis L2b/Ams4","coding genes",898,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
1071782,NA,NA,"Chlamydia trachomatis L2b/Ams5","coding genes",898,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
1245910,NA,NA,"Borreliella chilensis","coding genes",898,"Kegg","igc","usually","high",NA,"species","Borreliella",64895,"genus"
1124992,NA,NA,"Mycoplasma capricolum subsp. capripneumoniae 87001","coding genes",898,"Kegg","igc","usually","high",NA,"strain","Mycoplasma capricolum",2095,"species"
1071757,NA,NA,"Chlamydia trachomatis D/SotonD5","coding genes",899,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
1071758,NA,NA,"Chlamydia trachomatis D/SotonD6","coding genes",899,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
1398491,NA,NA,"Borreliella valaisiana","coding genes",899,"Kegg","igc","usually","high",NA,"strain","Borreliella valaisiana",62088,"species"
1071768,NA,NA,"Chlamydia trachomatis K/SotonK1","coding genes",900,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
1071764,NA,NA,"Chlamydia trachomatis F/SotonF3","coding genes",900,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
1071765,NA,NA,"Chlamydia trachomatis G/SotonG1","coding genes",900,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
1075086,NA,NA,"Chlamydia trachomatis L2b/Canada2","coding genes",900,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
1143323,NA,NA,"Chlamydia gallinacea","coding genes",900,"Kegg","igc","usually","high",NA,"strain","Chlamydia gallinacea",1457153,"species"
1071760,NA,NA,"Chlamydia trachomatis E/SotonE4","coding genes",901,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
1071756,NA,NA,"Chlamydia trachomatis D/SotonD1","coding genes",902,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
1071766,NA,NA,"Chlamydia trachomatis Ia/SotonIa1","coding genes",902,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
1071767,NA,NA,"Chlamydia trachomatis Ia/SotonIa3","coding genes",902,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
1398490,NA,NA,"Borrelia afzelii Tom3107","coding genes",902,"Kegg","igc","usually","high",NA,"strain","Borreliella afzelii",29518,"species"
1075085,NA,NA,"Chlamydia trachomatis L2b/Canada1","coding genes",903,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
1231626,NA,NA,"Cardinium endosymbiont cEper1 (Encarsia pergandiella)","coding genes",904,"Kegg","igc","usually","high",NA,"isolate","Cardinium endosymbiont of Encarsia pergandiella",249402,"species"
596777,NA,NA,"Chlamydia trachomatis E/Bour","coding genes",904,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
1423892,NA,NA,"Ehrlichia muris","coding genes",904,"Kegg","igc","usually","high",NA,"strain","Ehrlichia muris",35795,"species"
866629,NA,NA,"Mycoplasma leachii 99/014/6","coding genes",905,"Kegg","igc","usually","high",NA,"strain","Mycoplasma leachii",2105,"species"
1071761,NA,NA,"Chlamydia trachomatis E/SotonE8","coding genes",905,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
1071755,NA,NA,"Chlamydia trachomatis A/7249","coding genes",906,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
1071754,NA,NA,"Chlamydia trachomatis A/5291","coding genes",907,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
1071753,NA,NA,"Chlamydia trachomatis A/363","coding genes",908,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
1618600,NA,NA,"Candidatus Woesebacteria bacterium GW2011_GWF1_31_35","coding genes",909,"Kegg","igc","usually","high",NA,"species","Candidatus Woesebacteria",1752722,"phylum"
1262673,NA,NA,"Chlamydia trachomatis L2/434/Bu(f)","coding genes",910,"Kegg","igc","usually","high",NA,"no rank","Chlamydia trachomatis L2/434/Bu(i)",1263406,"strain"
1263406,NA,NA,"Chlamydia trachomatis L2/434/Bu(i)","coding genes",910,"Kegg","igc","usually","high",NA,"strain","Chlamydia trachomatis",813,"species"
243161,NA,NA,"Chlamydia muridarum Nigg","coding genes",911,"Kegg","igc","usually","high",NA,"strain","Chlamydia muridarum",83560,"species"
1592897,NA,NA,"Coxiella-like endosymbiont","coding genes",912,"Kegg","igc","usually","high",NA,"species","Coxiellaceae",118968,"family"
