"NCBI_ID","Genome_ID","Accession_ID","Taxon_name","Attribute","Attribute_value","Attribute_source","Evidence","Frequency","Confidence_in_curation","Note","Strain","Rank","Parent_name","Parent_NCBI_ID","Parent_rank"
926570,NA,"NC_015178, NC_015179, NC_015180, NC_015181, NC_015182, NC_015186, NC_015187, NC_015188, NC_015189","Acidiphilium multivorum AIU301","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Acidiphilium multivorum",62140,"species"
1000999,NA,"","Acidipila","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Acidobacteriaceae",204434,"family"
507753,NA,"","Acidiplasma","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Ferroplasmaceae",90142,"family"
1748,NA,"","Acidipropionibacterium acidipropionici","anaerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acidipropionibacterium",1912215,"genus"
1749,NA,"","Acidipropionibacterium jensenii","anaerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acidipropionibacterium",1912215,"genus"
118367,NA,"","Acidipropionibacterium microaerophilum","anaerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acidipropionibacterium",1912215,"genus"
1751,NA,"","Acidipropionibacterium thoenii","anaerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acidipropionibacterium",1912215,"genus"
50714,NA,"","Acidisphaera","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Acetobacteraceae",433,"family"
119977,NA,"","Acidithiobacillus","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Acidithiobacillaceae",225058,"family"
33059,NA,"","Acidithiobacillus caldus","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Acidithiobacillus",119977,"genus"
243159,NA,"NC_011761","Acidithiobacillus ferrooxidans ATCC 23270","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Acidithiobacillus ferrooxidans",920,"species"
380394,NA,"NC_011206","Acidithiobacillus ferrooxidans ATCC 53993","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Acidithiobacillus ferrooxidans",920,"species"
930,NA,"","Acidithiobacillus thiooxidans","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acidithiobacillus",119977,"genus"
1267535,NA,"","Acidobacteriaceae bacterium KBS 96","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,NA,NA,NA,NA
33973,NA,"","Acidobacterium","obligately aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Acidobacteriaceae",204434,"family"
33075,NA,"","Acidobacterium capsulatum","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Acidobacterium",33973,"genus"
240015,NA,"NC_012483","Acidobacterium capsulatum ATCC 51196","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Acidobacterium capsulatum",33075,"species"
1198114,NA,"NC_015057, NC_015058, NC_015059, NC_015060, NC_015064, NC_015065","Acidobacterium sp. MP5ACTX9","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Granulicella tundricola",940615,"species"
50709,NA,"","Acidocella","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Acetobacteraceae",433,"family"
34000,NA,"","Acidomonas","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Acetobacteraceae",433,"family"
437,NA,"","Acidomonas methanolica","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acidomonas",34000,"genus"
351607,NA,"NC_008578","Acidothermus cellulolyticus 11B","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Acidothermus cellulolyticus",28049,"species"
12916,NA,"","Acidovorax","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Comamonadaceae",80864,"family"
78229,NA,"","Acidovorax anthurii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acidovorax",12916,"genus"
80867,NA,"","Acidovorax avenae","obligately aerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Acidovorax",12916,"genus"
80867,NA,"","Acidovorax avenae","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Acidovorax",12916,"genus"
643561,NA,"NC_015138","Acidovorax avenae subsp. avenae ATCC 19860","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Acidovorax avenae",80867,"species"
80869,NA,"","Acidovorax citrulli","obligately aerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Acidovorax",12916,"genus"
80869,NA,"","Acidovorax citrulli","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Acidovorax",12916,"genus"
397945,NA,"NC_008752","Acidovorax citrulli AAC00-1","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Acidovorax citrulli",80869,"species"
86669,NA,"","Acidovorax defluvii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acidovorax",12916,"genus"
47920,NA,"","Acidovorax delafieldii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acidovorax",12916,"genus"
721785,NA,"","Acidovorax ebreus","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Diaphorobacter",238749,"genus"
535289,NA,"NC_011992","Acidovorax ebreus TPSY","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","[Acidovorax] ebreus",721785,"species"
12917,NA,"","Acidovorax facilis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acidovorax",12916,"genus"
32040,NA,"","Acidovorax konjaci","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acidovorax",12916,"genus"
758826,NA,"","Acidovorax radicis","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Acidovorax",12916,"genus"
232721,NA,"NC_008765, NC_008766, NC_008782","Acidovorax sp. JS42","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"species","Acidovorax",12916,"genus"
232721,NA,"","Acidovorax sp. JS42","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Acidovorax",12916,"genus"
358220,NA,"","Acidovorax sp. KKS102","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Acidovorax",12916,"genus"
512030,NA,"","Acidovorax sp. NO-1","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Acidovorax",12916,"genus"
80878,NA,"","Acidovorax temperans","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acidovorax",12916,"genus"
187868,NA,"","Acidovorax valerianellae","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acidovorax",12916,"genus"
379547,NA,"","Aciduliprofundum boonei","facultatively anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Aciduliprofundum",379546,"genus"
379547,NA,"","Aciduliprofundum boonei","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Aciduliprofundum",379546,"genus"
379547,NA,"","Aciduliprofundum boonei","obligately anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Aciduliprofundum",379546,"genus"
439481,NA,"NC_013926","Aciduliprofundum boonei T469","anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Aciduliprofundum boonei",379547,"species"
673860,NA,"","Aciduliprofundum sp. MAR08-339","facultatively anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Aciduliprofundum",379546,"genus"
673860,NA,"","Aciduliprofundum sp. MAR08-339","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Aciduliprofundum",379546,"genus"
469,NA,"","Acinetobacter","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Moraxellaceae",468,"family"
1673609,NA,"","Acinetobacter albensis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
470,NA,"","Acinetobacter baumannii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
470,NA,"","Acinetobacter baumannii","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
470,NA,"","Acinetobacter baumannii","microaerophilic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
480119,NA,"NC_011585, NC_011586","Acinetobacter baumannii AB0057","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Acinetobacter baumannii",470,"species"
557600,NA,"NC_011595","Acinetobacter baumannii AB307-0294","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Acinetobacter baumannii",470,"species"
405416,NA,"NC_010605, NC_010606, NC_010611","Acinetobacter baumannii ACICU","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Acinetobacter baumannii",470,"species"
400667,NA,"NC_009083, NC_009084, NC_009085","Acinetobacter baumannii ATCC 17978","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Acinetobacter baumannii",470,"species"
509173,NA,"NC_010401, NC_010402, NC_010403, NC_010404, NC_010410","Acinetobacter baumannii AYE","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Acinetobacter baumannii",470,"species"
509170,NA,"NC_010395, NC_010396, NC_010398, NC_010400","Acinetobacter baumannii SDF","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Acinetobacter baumannii",470,"species"
202950,NA,"","Acinetobacter baylyi","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
202950,NA,"","Acinetobacter baylyi","facultatively anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
202950,NA,"","Acinetobacter baylyi","obligately aerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
202950,NA,"","Acinetobacter baylyi","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
262668,NA,"","Acinetobacter beijerinckii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
262668,NA,"","Acinetobacter beijerinckii","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
106648,NA,"","Acinetobacter bereziniae","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
106648,NA,"","Acinetobacter bereziniae","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
1435036,NA,"","Acinetobacter bohemicus","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
1435036,NA,"","Acinetobacter bohemicus","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
1219383,NA,"","Acinetobacter boissieri","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
202951,NA,"","Acinetobacter bouvetii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
396323,NA,"","Acinetobacter brisouii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
396323,NA,"","Acinetobacter brisouii","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
471,NA,"","Acinetobacter calcoaceticus","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
471,NA,"","Acinetobacter calcoaceticus","facultatively anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
471,NA,"","Acinetobacter calcoaceticus","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
1891224,NA,"","Acinetobacter celticus","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
280147,NA,"","Acinetobacter courvalinii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
70348,NA,"","Acinetobacter dispersus","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
70347,NA,"","Acinetobacter genomospecies 16","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
70348,NA,"","Acinetobacter genomospecies 17","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
28090,NA,"","Acinetobacter genomospecies 9","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
202952,NA,"","Acinetobacter gerneri","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
106649,NA,"","Acinetobacter guillouiae","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
106649,NA,"","Acinetobacter guillouiae","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
134534,NA,"","Acinetobacter gyllenbergii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
134534,NA,"","Acinetobacter gyllenbergii","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
29430,NA,"","Acinetobacter haemolyticus","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
29430,NA,"","Acinetobacter haemolyticus","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
1353941,NA,"","Acinetobacter harbinensis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
756892,NA,"","Acinetobacter indicus","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
40214,NA,"","Acinetobacter johnsonii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
40214,NA,"","Acinetobacter johnsonii","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Acinetobacter",469,"genus"
